Index;Date de la demande;Année de naissance;sexe;nb_enfants_conduite_accompagne;nb_enfants_;points_perdus_;revenus_;val_residence_princ_;usage_vehicule;type_vehicule;age_vehicule_;type_conduite;formule;tarif_devis_;Code postal;
936;01/02/2022;1968;M;oui;entre 1 et 2;entre 1 et 6;60 000+;0;Commercial;Minivan;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;3410;
937;01/02/2022;1945;M;non;0;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Commercial;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 300 et 400;65220;
938;01/01/2022;1950;F;non;0;0;60 000+;150 000 - 250 000;Private;Minivan;non renseigné;Highly Urban/ Urban;dev_integral;entre 200 et 300;49410;
939;01/05/2022;1998;M;non;entre 1 et 2;0;15 000 - 25 000;80 000 - 150 000;Private;Minivan;non renseigné;Highly Urban/ Urban;dev_integral;entre 200 et 300;35760;
940;01/01/2022;1957;M;non;0;entre 1 et 6;25 000 - 40 000;150 000 - 250 000;Private;Van;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 500 et 600;69490;
941;01/05/2022;1978;M;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;63430;
942;01/02/2022;2009;F;oui;3+;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;Panel Truck;entre 1 et 3;Highly Urban/ Urban;dev_premium;entre 400 et 500;69410;
943;01/01/2022;1968;M;non;entre 1 et 2;0;25 000 - 40 000;150 000 - 250 000;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;55100;
944;01/03/2022;1960;F;non;0;0;60 000+;0;Commercial;Pickup;non renseigné;Highly Urban/ Urban;dev_express;entre 200 et 300;61310;
945;01/04/2022;1934;F;non;0;entre 1 et 6;40 000 - 60 000;0;Private;Sports Car;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;86550;
946;01/01/2022;2019;F;non;0;entre 1 et 6;60 000+;0;Private;z_SUV;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;86320;
947;01/03/2022;2008;F;non;entre 1 et 2;entre 1 et 6;0 - 15 000;0 - 80 000;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;64800;
948;01/04/2022;1991;M;non;0;0;60 000+;150 000 - 250 000;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 400 et 500;92700;
949;01/01/2022;1957;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;67380;
950;01/01/2022;1973;M;non;0;0;60 000+;250 000 - 400 000;Private;Minivan;15+;Highly Urban/ Urban;dev_integral;entre 200 et 300;29640;
951;01/05/2022;1953;M;oui;3+;entre 1 et 6;60 000+;250 000 - 400 000;Private;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 400 et 500;24650;
952;01/03/2022;1940;F;oui;entre 1 et 2;entre 1 et 6;25 000 - 40 000;150 000 - 250 000;Private;z_SUV;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;5110;
953;01/05/2022;1989;M;non;0;entre 1 et 6;0 - 15 000;0 - 80 000;Private;Sports Car;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;58110;
954;01/02/2022;1947;M;non;0;entre 1 et 6;60 000+;0;Private;Minivan;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;52290;
955;01/01/2022;2020;M;non;entre 1 et 2;entre 1 et 6;0 - 15 000;0;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;50000;
956;01/04/2022;1985;M;oui;entre 1 et 2;entre 1 et 6;0 - 15 000;80 000 - 150 000;Private;z_SUV;entre 10 et 15;z_Highly Rural/ Rural;dev_vip;entre 500 et 600;41350;
957;01/04/2022;1964;F;non;0;0;0 - 15 000;0;Private;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;52400;
958;01/02/2022;1955;M;oui;entre 1 et 2;0;25 000 - 40 000;80 000 - 150 000;Commercial;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 300 et 400;47300;
959;01/04/2022;1972;F;non;0;0;60 000+;150 000 - 250 000;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;48190;
960;01/04/2022;2007;M;non;entre 1 et 2;0;0 - 15 000;150 000 - 250 000;Private;Sports Car;entre 1 et 3;z_Highly Rural/ Rural;dev_premium;entre 400 et 500;30190;
961;01/02/2022;1962;M;non;0;entre 1 et 6;15 000 - 25 000;80 000 - 150 000;Commercial;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 400 et 500;64800;
962;01/02/2022;1959;F;non;0;entre 1 et 6;40 000 - 60 000;0;Commercial;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_premium;entre 300 et 400;38080;
963;01/05/2022;1952;M;non;0;entre 1 et 6;60 000+;0;Private;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 300 et 400;12630;
964;01/03/2022;1968;F;oui;entre 1 et 2;0;60 000+;400 000+;Private;Minivan;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;61000;
965;01/01/2022;1956;F;non;0;entre 1 et 6;60 000+;150 000 - 250 000;Private;Minivan;non renseigné;Highly Urban/ Urban;dev_express;entre 200 et 300;71230;
966;01/05/2022;2009;F;non;0;entre 1 et 6;60 000+;400 000+;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;92000;
967;01/03/2022;1953;M;non;0;0;60 000+;400 000+;Private;z_SUV;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;44490;
968;01/04/2022;2006;M;non;0;0;60 000+;400 000+;Private;Sports Car;non renseigné;Highly Urban/ Urban;dev_integral;entre 300 et 400;88400;
969;01/03/2022;1977;M;non;entre 1 et 2;0;25 000 - 40 000;0;Private;Sports Car;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 200 et 300;7300;
970;01/02/2022;1975;F;non;0;entre 1 et 6;60 000+;150 000 - 250 000;Private;Minivan;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;13380;
971;01/04/2022;1965;M;non;0;0;40 000 - 60 000;150 000 - 250 000;Private;Minivan;entre 1 et 3;z_Highly Rural/ Rural;dev_premium;entre 400 et 500;39380;
972;01/02/2022;1977;F;non;0;entre 1 et 6;40 000 - 60 000;0;Private;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 400 et 500;71480;
973;01/01/2022;1974;M;non;0;0;0 - 15 000;80 000 - 150 000;Private;z_SUV;entre 10 et 15;z_Highly Rural/ Rural;dev_express;entre 200 et 300;80140;
974;01/04/2022;1972;F;non;0;0;15 000 - 25 000;150 000 - 250 000;Private;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;31620;
975;01/02/2022;1949;F;non;0;0;60 000+;0;Commercial;Van;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;82340;
976;01/04/2022;2009;M;non;entre 1 et 2;entre 1 et 6;25 000 - 40 000;80 000 - 150 000;Private;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;9100;
977;01/02/2022;1943;F;non;0;entre 1 et 6;60 000+;150 000 - 250 000;Private;Minivan;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;76600;
978;01/05/2022;1969;F;non;0;entre 1 et 6;25 000 - 40 000;0;Private;Minivan;entre 1 et 3;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;62164;
979;01/03/2022;1965;F;oui;3+;entre 1 et 6;15 000 - 25 000;80 000 - 150 000;Private;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;71640;
980;01/04/2022;1985;F;non;0;0;25 000 - 40 000;80 000 - 150 000;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;22960;
981;01/03/2022;1958;F;non;0;entre 1 et 6;60 000+;0;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;17340;
982;01/03/2022;1933;M;non;0;0;60 000+;0;Private;Minivan;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;38770;
983;01/05/2022;1953;F;non;0;0;60 000+;150 000 - 250 000;Private;Sports Car;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;47200;
984;01/02/2022;2009;F;non;3+;entre 1 et 6;60 000+;150 000 - 250 000;Private;Pickup;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;16600;
985;01/03/2022;1962;M;non;entre 1 et 2;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;Panel Truck;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;9100;
986;01/03/2022;1966;F;non;0;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Commercial;Panel Truck;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 300 et 400;62232;
987;01/04/2022;2021;M;non;0;0;60 000+;250 000 - 400 000;Commercial;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;3200;
988;01/03/2022;1984;M;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;Panel Truck;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;7160;
989;01/03/2022;1963;M;non;0;entre 1 et 6;60 000+;0;Private;Minivan;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;10160;
990;01/05/2022;1984;F;non;entre 1 et 2;0;0 - 15 000;0;Commercial;Pickup;entre 1 et 3;z_Highly Rural/ Rural;dev_premium;entre 400 et 500;22000;
991;01/01/2022;2009;M;non;0;entre 1 et 6;25 000 - 40 000;80 000 - 150 000;Commercial;Sports Car;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;1480;
992;01/01/2022;2015;F;non;0;entre 1 et 6;25 000 - 40 000;80 000 - 150 000;Private;Pickup;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 200 et 300;5100;
993;01/03/2022;1965;F;non;0;0;0 - 15 000;80 000 - 150 000;Private;Minivan;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 200 et 300;27310;
994;01/01/2022;2013;F;non;0;0;40 000 - 60 000;150 000 - 250 000;Commercial;Sports Car;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;30000;
995;01/01/2022;1944;M;non;0;entre 1 et 6;25 000 - 40 000;0;Private;Sports Car;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;68200;
996;01/03/2022;1961;F;non;0;0;60 000+;0;Private;Sports Car;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 200 et 300;40480;
997;01/04/2022;1995;M;non;entre 1 et 2;entre 1 et 6;0 - 15 000;0 - 80 000;Private;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;15000;
998;01/04/2022;1955;M;non;0;entre 1 et 6;60 000+;0;Commercial;Van;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;77510;
999;01/05/2022;1956;M;non;0;0;60 000+;0;Commercial;Pickup;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;9100;
1000;01/02/2022;2007;M;non;0;0;40 000 - 60 000;0;Private;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;21250;
1001;01/02/2022;1937;F;non;0;entre 1 et 6;0 - 15 000;80 000 - 150 000;Private;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;20290;
1002;01/03/2022;1965;F;non;0;entre 7 et 11;40 000 - 60 000;0;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;87430;
1003;01/04/2022;1942;F;non;0;0;0 - 15 000;80 000 - 150 000;Private;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;87200;
1004;01/05/2022;1983;M;non;0;entre 1 et 6;40 000 - 60 000;80 000 - 150 000;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;12300;
1005;01/02/2022;1981;F;non;0;0;0 - 15 000;80 000 - 150 000;Private;z_SUV;non renseigné;Highly Urban/ Urban;dev_integral;entre 300 et 400;58420;
1006;01/03/2022;2003;F;non;0;0;15 000 - 25 000;80 000 - 150 000;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;95310;
1007;01/05/2022;1973;M;non;0;0;0 - 15 000;80 000 - 150 000;Private;z_SUV;entre 1 et 3;z_Highly Rural/ Rural;dev_express;entre 200 et 300;9100;
1008;01/02/2022;1975;F;non;3+;entre 1 et 6;15 000 - 25 000;80 000 - 150 000;Private;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;34170;
1009;01/02/2022;1964;M;oui;entre 1 et 2;0;40 000 - 60 000;150 000 - 250 000;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;55250;
1010;01/04/2022;1965;F;non;entre 1 et 2;0;25 000 - 40 000;0;Private;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 200 et 300;18250;
1011;01/03/2022;1966;F;non;0;entre 1 et 6;60 000+;150 000 - 250 000;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;80480;
1012;01/03/2022;1994;M;non;entre 1 et 2;entre 1 et 6;40 000 - 60 000;80 000 - 150 000;Private;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;80100;
1013;01/03/2022;1952;F;non;entre 1 et 2;entre 7 et 11;25 000 - 40 000;0;Private;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;3100;
1014;01/03/2022;2008;M;non;0;0;25 000 - 40 000;80 000 - 150 000;Commercial;Pickup;entre 1 et 3;z_Highly Rural/ Rural;dev_express;entre 200 et 300;31460;
1015;01/05/2022;1955;M;non;entre 1 et 2;0;60 000+;250 000 - 400 000;Private;Minivan;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;21000;
1016;01/05/2022;1964;M;oui;3+;entre 1 et 6;60 000+;150 000 - 250 000;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 200 et 300;64100;
1017;01/03/2022;1939;M;non;0;0;60 000+;0;Private;Minivan;15+;z_Highly Rural/ Rural;dev_express;entre 200 et 300;55210;
1018;01/03/2022;1980;M;oui;entre 1 et 2;0;60 000+;250 000 - 400 000;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 500 et 600;83210;
1019;01/03/2022;1967;M;non;0;entre 1 et 6;15 000 - 25 000;80 000 - 150 000;Commercial;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;25240;
1020;01/01/2022;2000;F;non;0;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Private;Minivan;15+;Highly Urban/ Urban;dev_premium;entre 300 et 400;79100;
1021;01/05/2022;1950;F;non;0;entre 1 et 6;0 - 15 000;0;Private;Sports Car;entre 4 et 10;z_Highly Rural/ Rural;dev_premium;entre 500 et 600;57810;
1022;01/01/2022;1976;F;non;0;0;60 000+;250 000 - 400 000;Private;Sports Car;15+;Highly Urban/ Urban;dev_premium;entre 400 et 500;89320;
1023;01/05/2022;2008;M;non;0;entre 1 et 6;25 000 - 40 000;80 000 - 150 000;Private;Minivan;entre 1 et 3;z_Highly Rural/ Rural;dev_express;entre 200 et 300;69480;
1024;01/05/2022;1966;M;non;entre 1 et 2;0;60 000+;150 000 - 250 000;Private;z_SUV;non renseigné;Highly Urban/ Urban;dev_integral;entre 300 et 400;62300;
1025;01/03/2022;1965;M;non;entre 1 et 2;0;40 000 - 60 000;150 000 - 250 000;Private;Sports Car;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 500 et 600;59400;
1026;01/02/2022;1943;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;91670;
1027;01/05/2022;1982;F;non;3+;entre 1 et 6;0 - 15 000;0;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;86600;
1028;01/01/2022;2019;M;non;0;entre 1 et 6;0 - 15 000;0;Commercial;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;19000;
1029;01/05/2022;1996;M;oui;entre 1 et 2;entre 1 et 6;15 000 - 25 000;0;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 200 et 300;4190;
1030;01/04/2022;1989;M;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;Van;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;92140;
1031;01/02/2022;1962;F;non;entre 1 et 2;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Commercial;Pickup;entre 10 et 15;Highly Urban/ Urban;dev_vip;entre 800 et 900;79160;
1032;01/02/2022;1978;M;non;0;entre 7 et 11;0 - 15 000;0;Private;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 200 et 300;86180;
1033;01/01/2022;1952;F;oui;3+;entre 1 et 6;60 000+;150 000 - 250 000;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;7600;
1034;01/04/2022;1966;M;non;entre 1 et 2;0;60 000+;150 000 - 250 000;Private;Sports Car;non renseigné;Highly Urban/ Urban;dev_express;entre 200 et 300;88190;
1035;01/05/2022;1973;M;non;entre 1 et 2;entre 1 et 6;0 - 15 000;0;Private;Pickup;entre 1 et 3;z_Highly Rural/ Rural;dev_premium;entre 400 et 500;1360;
1036;01/04/2022;1968;M;non;0;entre 1 et 6;0 - 15 000;250 000 - 400 000;Private;Van;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;36000;
1037;01/03/2022;1982;F;non;0;entre 1 et 6;0 - 15 000;80 000 - 150 000;Private;Pickup;15+;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;87230;
1038;01/05/2022;1995;F;non;entre 1 et 2;entre 1 et 6;25 000 - 40 000;0;Commercial;Minivan;non renseigné;Highly Urban/ Urban;dev_integral;entre 300 et 400;73230;
1039;01/01/2022;1980;M;non;entre 1 et 2;0;0 - 15 000;0;Commercial;Pickup;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 200 et 300;32600;
1040;01/04/2022;1950;M;non;0;entre 1 et 6;15 000 - 25 000;80 000 - 150 000;Private;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;45370;
1041;01/04/2022;1992;F;non;entre 1 et 2;0;25 000 - 40 000;150 000 - 250 000;Private;Minivan;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 200 et 300;66210;
1042;01/03/2022;1939;M;non;entre 1 et 2;0;60 000+;250 000 - 400 000;Private;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 200 et 300;28210;
1043;01/01/2022;2021;F;non;0;0;0 - 15 000;0;Private;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 200 et 300;10000;
1044;01/04/2022;1994;M;non;0;entre 1 et 6;60 000+;150 000 - 250 000;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;63720;
1045;01/03/2022;1943;M;non;0;entre 1 et 6;0 - 15 000;80 000 - 150 000;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 200 et 300;82100;
1046;01/02/2022;1978;M;non;0;entre 1 et 6;0 - 15 000;0;Commercial;Sports Car;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 200 et 300;91410;
1047;01/02/2022;1987;M;non;0;0;15 000 - 25 000;80 000 - 150 000;Private;Sports Car;entre 1 et 3;z_Highly Rural/ Rural;dev_express;entre 200 et 300;44600;
1048;01/05/2022;1986;F;non;0;0;0 - 15 000;0;Commercial;Panel Truck;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 200 et 300;55300;
1049;01/04/2022;1968;M;non;0;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;34000;
1050;01/05/2022;1989;F;non;0;entre 1 et 6;15 000 - 25 000;80 000 - 150 000;Private;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;40530;
1051;01/04/2022;1952;M;non;0;0;60 000+;250 000 - 400 000;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;48000;
1052;01/01/2022;1934;M;non;0;0;40 000 - 60 000;150 000 - 250 000;Commercial;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;74500;
1053;01/05/2022;2001;M;non;3+;entre 1 et 6;15 000 - 25 000;0;Private;Minivan;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;34000;
1054;01/05/2022;1998;M;non;0;0;0 - 15 000;0;Commercial;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;22700;
1055;01/01/2022;1954;F;non;0;entre 1 et 6;25 000 - 40 000;0;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 400 et 500;82800;
1056;01/01/2022;1950;M;non;0;0;60 000+;150 000 - 250 000;Commercial;Panel Truck;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;56100;
1057;01/03/2022;1932;M;non;0;entre 1 et 6;60 000+;0;Private;Pickup;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;88190;
1058;01/05/2022;1958;F;non;3+;0;60 000+;150 000 - 250 000;Commercial;Minivan;entre 1 et 3;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;1230;
1059;01/01/2022;1946;F;non;entre 1 et 2;entre 1 et 6;60 000+;150 000 - 250 000;Commercial;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 500 et 600;77600;
1060;01/04/2022;2008;F;non;0;0;40 000 - 60 000;150 000 - 250 000;Commercial;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;31320;
1061;01/02/2022;1953;F;non;0;entre 7 et 11;60 000+;0;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 200 et 300;41120;
1062;01/02/2022;1970;M;non;0;entre 1 et 6;60 000+;400 000+;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;39600;
1063;01/03/2022;1952;F;non;0;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Private;Sports Car;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;19100;
1064;01/03/2022;2002;F;oui;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;z_SUV;non renseigné;Highly Urban/ Urban;dev_express;entre 200 et 300;91160;
1065;01/04/2022;1983;M;non;0;0;15 000 - 25 000;80 000 - 150 000;Private;z_SUV;entre 1 et 3;z_Highly Rural/ Rural;dev_express;entre 200 et 300;73100;
1066;01/01/2022;1961;F;non;0;entre 1 et 6;60 000+;150 000 - 250 000;Private;Van;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;37400;
1067;01/02/2022;1967;M;non;0;entre 1 et 6;15 000 - 25 000;80 000 - 150 000;Private;Minivan;15+;Highly Urban/ Urban;dev_integral;entre 200 et 300;56330;
1068;01/03/2022;1953;F;non;entre 1 et 2;0;40 000 - 60 000;150 000 - 250 000;Private;Sports Car;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 200 et 300;20240;
1069;01/02/2022;1945;F;non;0;entre 7 et 11;25 000 - 40 000;150 000 - 250 000;Commercial;Van;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;93420;
1070;01/01/2022;2014;F;non;0;0;60 000+;250 000 - 400 000;Private;Van;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;66540;
1071;01/03/2022;1974;F;oui;3+;0;60 000+;250 000 - 400 000;Commercial;Pickup;entre 1 et 3;z_Highly Rural/ Rural;dev_express;entre 200 et 300;12000;
1072;01/04/2022;1978;F;oui;entre 1 et 2;0;40 000 - 60 000;150 000 - 250 000;Commercial;Van;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;37130;
1073;01/03/2022;1974;M;oui;entre 1 et 2;0;60 000+;250 000 - 400 000;Commercial;Van;entre 10 et 15;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;79000;
1074;01/02/2022;1987;F;non;0;entre 1 et 6;60 000+;0;Commercial;Panel Truck;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;65220;
1075;01/03/2022;1956;F;non;0;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Commercial;Pickup;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;69240;
1076;01/02/2022;1951;F;oui;entre 1 et 2;0;25 000 - 40 000;0;Private;Van;non renseigné;Highly Urban/ Urban;dev_express;entre 200 et 300;18110;
1077;01/02/2022;1976;F;oui;entre 1 et 2;0;25 000 - 40 000;0;Private;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;53160;
1078;01/03/2022;1967;F;non;0;entre 1 et 6;40 000 - 60 000;0;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;43250;
1079;01/04/2022;1970;F;non;0;0;25 000 - 40 000;0;Commercial;Panel Truck;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;16200;
1080;01/04/2022;2002;M;non;0;entre 1 et 6;60 000+;0;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;28190;
1081;01/01/2022;1998;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;Panel Truck;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;71150;
1082;01/03/2022;1950;M;non;entre 1 et 2;0;60 000+;250 000 - 400 000;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;73200;
1083;01/03/2022;1986;M;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;Sports Car;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;18150;
1084;01/02/2022;2006;M;non;0;0;40 000 - 60 000;0;Private;z_SUV;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;72230;
1085;01/04/2022;2005;F;non;entre 1 et 2;0;60 000+;250 000 - 400 000;Commercial;Minivan;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;89390;
1086;01/04/2022;1953;F;oui;entre 1 et 2;entre 1 et 6;15 000 - 25 000;0;Private;Sports Car;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;59820;
1087;01/02/2022;1986;F;oui;3+;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Private;Minivan;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;95430;
1088;01/01/2022;1942;M;non;0;entre 1 et 6;0 - 15 000;250 000 - 400 000;Commercial;Van;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;46090;
1089;01/03/2022;2003;F;non;0;0;40 000 - 60 000;150 000 - 250 000;Private;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;50610;
1090;01/01/2022;1970;M;non;entre 1 et 2;entre 1 et 6;60 000+;150 000 - 250 000;Commercial;Van;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;58400;
